OverNumber,BallNumber,BowlerName,BatsmanName,BatsmansHand,BowlerReleaseSpeed,BounceX,BounceY,StumpsY,StumpsZ,Swing,Deviation,RunsScored,ShotLandingX,ShotLandingY,TrajectoryTime,TrajectoryDate,BounceVelocity,OutOfBounceAngle,DropAngle,AngleLeavingBowlersHand,ShotPlayed,ShotType,BowlerReleaseYposition,BowlerReleaseZposition,AccelerationY,AccelerationZ,no_idea
127, 5, BEN-STOKES, MICHAEL-BRACEWELL, L, 79.212, 6.69, 0.81, 1.06, 0.69, 2.67, 0.64, 0, 0.000, 0.000, 14:32:41, 2022/06/11, -0.572849, 7.758138, -12.360246, -6.926815, P, A, 0.791530, 2.009591, 4.498354, 1.770159, 0.272111
127, 6, BEN-STOKES, MICHAEL-BRACEWELL, L, 78.644, 4.29, 0.31, 0.19, 0.45, 0.96, -0.01, 0, 0.000, 0.000, 14:33:13, 2022/06/11, -0.561692, 6.794405, -11.368821, -4.810210, P, A, 0.798965, 2.012343, 1.600414, 1.787272, 0.144092
128, 1, MATTY-POTTS, DARYL-MITCHELL, R, 81.775, 4.90, -0.23, -0.04, 0.65, 0.00, 0.20, 0, 0.000, 0.000, 14:34:32, 2022/06/11, -0.715809, 7.932351, -10.980221, -5.755483, P, A, -0.725793, 2.042746, -0.314082, 2.821702, -0.023904
128, 2, MATTY-POTTS, DARYL-MITCHELL, R, 80.641, 9.27, -0.48, -0.22, 1.00, 0.22, -0.52, 0, 0.000, 0.000, 14:35:02, 2022/06/11, -0.584975, 8.569322, -13.600085, -10.034008, P, D, -0.790993, 1.964684, 0.200369, 3.261990, 0.007101
128, 3, MATTY-POTTS, DARYL-MITCHELL, R, 78.488, 7.45, -0.30, -0.11, 0.77, -0.04, -0.85, 0, 0.000, 0.000, 15:33:10, 2022/06/11, -0.577182, 7.857891, -12.647734, -7.818416, P, D, -0.732726, 2.024293, -0.401758, 2.430820, -0.021618
128, 4, MATTY-POTTS, DARYL-MITCHELL, R, 78.060, 8.24, -0.72, -1.01, 1.12, -1.81, -1.20, 0, 0.000, 0.000, 15:33:40, 2022/06/11, -0.670196, 10.192845, -13.596756, -8.408493, M, A, -0.757581, 2.009117, -3.534924, 0.963176, -0.161294
128, 5, MATTY-POTTS, DARYL-MITCHELL, R, 78.826, 7.92, -0.49, -0.35, 1.09, -0.34, -0.07, 0, 0.000, 0.000, 15:34:16, 2022/06/11, -0.713007, 10.120474, -12.822587, -8.392559, N, N, -0.749770, 1.994179, -0.849521, 2.688202, -0.041020
128, 6, MATTY-POTTS, DARYL-MITCHELL, R, 79.794, 3.21, -0.29, -0.19, 0.40, 0.18, -0.08, 0, 0.000, 0.000, 15:34:48, 2022/06/11, -0.636533, 7.130232, -10.725879, -4.522552, P, D, -0.777776, 2.044136, -0.025129, 2.679875, -0.002560
129, 1, JOE-ROOT, MICHAEL-BRACEWELL, L, 54.690, 4.11, 0.37, 0.35, 0.64, -1.64, 3.47, 0, 0.000, 0.000, 15:36:11, 2022/06/11, -0.600384, 11.284461, -16.782214, -0.880390, P, D, 1.090032, 2.196680, -0.881304, -0.367871, -0.167029
129, 2, JOE-ROOT, MICHAEL-BRACEWELL, L, 56.925, 3.74, 0.17, -0.02, 0.52, -2.59, 2.55, 1, 73.000, -7.000, 15:36:25, 2022/06/11, -0.572865, 10.017771, -15.491237, -1.012396, P, A, 1.229936, 2.098653, -1.489354, 0.143291, -0.275704
129, 3, JOE-ROOT, DARYL-MITCHELL, R, 52.667, 4.21, 0.55, 0.51, 0.83, -1.77, 2.59, 0, 0.000, 0.000, 15:37:16, 2022/06/11, -0.658844, 14.394687, -18.087171, 0.174803, N, N, 1.090173, 2.215330, -0.950875, -1.229859, -0.191406
129, 4, JOE-ROOT, DARYL-MITCHELL, R, 48.046, 5.02, 0.18, -0.04, 0.69, -0.99, 1.44, 0, 0.000, 0.000, 15:37:39, 2022/06/11, -0.566350, 12.373703, -18.789845, -0.109527, P, D, 0.975074, 2.225309, -0.356726, -0.230690, -0.076548
129, 5, JOE-ROOT, DARYL-MITCHELL, R, 54.234, 3.83, -0.04, -0.51, 0.48, -4.07, -0.33, 0, 0.000, 0.000, 15:37:59, 2022/06/11, -0.527538, 9.483865, -15.858528, -1.071695, P, A, 1.088118, 2.148308, -2.304268, 0.701775, -0.460135
129, 6, JOE-ROOT, DARYL-MITCHELL, R, 55.893, 4.36, 0.47, 0.35, 0.61, -2.40, 2.21, 0, 0.000, 0.000, 15:38:36, 2022/06/11, -0.585333, 10.636705, -15.798792, -1.737038, P, A, 1.087735, 2.147779, -1.505519, 0.287427, -0.262872
130, 1, JAMES-ANDERSON, MICHAEL-BRACEWELL, L, 78.759, 7.14, 0.97, 1.03, 0.99, 3.23, -0.33, 0, 0.000, 0.000, 15:40:25, 2022/06/11, -0.667737, 9.818759, -13.323313, -7.343476, N, N, 1.137811, 2.093473, 5.756678, 0.523197, 0.324147
130, 2, JAMES-ANDERSON, MICHAEL-BRACEWELL, L, 80.929, 4.47, 0.85, 0.99, 0.55, 4.20, 0.17, 0, 0.000, 0.000, 15:41:02, 2022/06/11, -0.593576, 7.662241, -11.990198, -4.948387, M, A, 1.056422, 2.093265, 6.280697, 0.498072, 0.520196
130, 3, JAMES-ANDERSON, MICHAEL-BRACEWELL, L, 79.949, 6.57, 0.85, 0.93, 0.88, 3.96, -0.08, 0, 0.000, 0.000, 15:41:36, 2022/06/11, -0.658640, 9.379108, -12.694627, -6.782485, N, N, 1.115852, 2.064162, 6.920836, 0.905012, 0.420261
130, 4, JAMES-ANDERSON, MICHAEL-BRACEWELL, L, 79.470, 4.31, 0.68, 0.77, 0.56, 3.95, 0.57, 0, 0.000, 0.000, 15:42:11, 2022/06/11, -0.629616, 7.915484, -11.603221, -4.976784, P, A, 1.056323, 2.081538, 6.146413, 0.936735, 0.504337
130, 5, JAMES-ANDERSON, MICHAEL-BRACEWELL, L, 79.712, 6.61, 0.58, 0.36, 0.72, 1.37, -0.03, 0, 0.000, 0.000, 15:42:50, 2022/06/11, -0.571004, 7.550276, -12.394063, -7.142927, P, D, 1.112370, 2.077278, 2.911010, 1.513064, 0.164556
130, 6, JAMES-ANDERSON, MICHAEL-BRACEWELL, L, 82.412, 7.25, 0.67, 0.62, 0.88, 2.18, 0.62, 0, 0.000, 0.000, 15:43:23, 2022/06/11, -0.616013, 8.570714, -12.741600, -7.695633, N, N, 1.083943, 2.063859, 4.524897, 1.436346, 0.229540
131, 1, MATTY-POTTS, DARYL-MITCHELL, R, 81.000, 11.58, -0.67, -0.37, 1.83, -0.49, 0.76, 1, 49.000, 149.000, 15:44:40, 2022/06/11, -0.643303, 12.290996, -16.648052, -14.478400, P, A, -0.783080, 1.955336, -1.691997, 5.018822, -0.032035
131, 2, MATTY-POTTS, MICHAEL-BRACEWELL, L, 79.300, 12.32, -0.45, 0.20, 1.47, -0.52, 0.80, 4, 8.000, -150.000, 15:45:31, 2022/06/11, -0.502202, 10.307049, -17.753160, -16.547509, P, A, -0.704641, 1.923344, -2.336455, 7.918654, -0.033649
131, 3, MATTY-POTTS, MICHAEL-BRACEWELL, L, 77.887, 12.47, -0.34, 0.31, 2.45, -0.48, -1.07, 0, 0.000, 0.000, 15:46:07, 2022/06/11, -0.693216, 15.411948, -18.520636, -17.645474, N, N, -0.770461, 1.988012, -2.343360, 9.336706, -0.034566
131, 4, MATTY-POTTS, MICHAEL-BRACEWELL, L, 83.000, 11.34, -0.43, 0.13, 1.64, -0.37, 0.01, 1, 25.000, -124.000, 15:46:40, 2022/06/11, -0.622527, 11.345859, -16.168224, -14.333565, P, A, -0.789851, 1.976976, -1.606255, 6.319709, -0.032500
131, 5, MATTY-POTTS, DARYL-MITCHELL, R, 74.178, 12.89, -0.61, -0.10, 2.07, -0.32, 0.69, 0, 0.000, 0.000, 15:47:21, 2022/06/11, -0.592722, 13.908559, -20.206845, -17.004447, P, A, -0.766102, 1.919755, -1.180628, 1.371480, -0.018624
131, 6, MATTY-POTTS, DARYL-MITCHELL, R, 85.700, 3.21, 0.05, 0.22, 0.36, -1.30, 0.69, 1, 54.000, 89.000, 15:48:03, 2022/06/11, -0.607153, 6.431829, -10.261382, -4.953268, P, A, -0.709936, 2.037187, -2.416560, 2.979983, -0.214174
132, 1, JAMES-ANDERSON, DARYL-MITCHELL, R, 80.107, 8.65, -0.88, -1.20, 0.98, -1.47, -0.58, 0, 0.000, 0.000, 15:49:34, 2022/06/11, -0.586820, 8.975294, -13.724115, -9.382550, N, N, -0.756109, 2.033357, -2.955450, 2.154851, -0.120898
132, 2, JAMES-ANDERSON, DARYL-MITCHELL, R, 80.748, 5.19, -0.65, -0.72, 0.75, -1.93, -0.10, 0, 0.000, 0.000, 15:50:05, 2022/06/11, -0.712751, 9.208923, -11.496343, -6.133442, N, N, -0.743459, 2.096293, -3.041198, 2.617935, -0.226264
132, 3, JAMES-ANDERSON, DARYL-MITCHELL, R, 79.625, 8.20, -0.77, -0.85, 1.16, -1.56, 0.24, 0, 0.000, 0.000, 15:50:39, 2022/06/11, -0.662647, 10.276699, -13.727540, -8.486954, N, N, -0.785410, 2.050189, -3.178320, 0.450129, -0.139067
132, 4, JAMES-ANDERSON, DARYL-MITCHELL, R, 80.110, 4.40, -0.43, -0.43, 0.60, -1.17, -0.58, 0, 0.000, 0.000, 15:51:15, 2022/06/11, -0.661382, 8.152886, -11.481227, -5.240628, P, A, -0.747954, 2.099609, -1.870118, 1.880250, -0.159263
132, 5, JAMES-ANDERSON, DARYL-MITCHELL, R, 80.367, 8.16, -0.58, -0.52, 0.98, -1.34, 0.39, 2, -65.000, -111.000, 15:51:49, 2022/06/11, -0.638728, 8.943069, -12.947875, -9.462888, P, A, -0.705523, 2.081346, -2.757350, 4.326292, -0.124264
132, 6, JAMES-ANDERSON, DARYL-MITCHELL, R, 81.879, 5.93, -0.56, -0.59, 0.70, -0.93, -0.53, 0, 0.000, 0.000, 15:52:34, 2022/06/11, -0.608795, 7.828932, -11.797628, -6.687676, P, A, -0.718256, 2.085151, -1.680075, 2.382183, -0.108262
133, 1, MATTY-POTTS, MICHAEL-BRACEWELL, L, 79.136, 12.44, -0.34, 0.27, 2.26, 3.38, -2.67, 0, 0.000, 0.000, 15:53:34, 2022/06/11, -0.621854, 13.767806, -18.380736, -17.049710, N, N, -0.721702, 1.976038, 11.843219, 7.435247, 0.167930
133, 2, MATTY-POTTS, MICHAEL-BRACEWELL, L, 81.369, 10.40, -0.35, -0.08, 1.53, -0.18, -1.21, 1, -74.000, -61.000, 15:54:10, 2022/06/11, -0.655812, 11.080369, -14.838098, -11.881000, P, A, -0.742631, 1.961397, -0.941870, 3.514971, -0.024174
133, 3, MATTY-POTTS, DARYL-MITCHELL, R, 83.522, 0.37, -0.02, -0.01, 0.08, -3.03, -0.00, 1, 54.000, 98.000, 15:54:58, 2022/06/11, -0.650000, 7.017465, -10.198790, -2.905544, P, A, -0.655276, 2.039332, -3.875357, 2.079556, -0.517055
133, 4, MATTY-POTTS, MICHAEL-BRACEWELL, L, 83.778, 10.40, -0.24, 0.12, 1.43, -0.52, -1.06, 0, 0.000, 0.000, 15:55:41, 2022/06/11, -0.599984, 10.419287, -15.501370, -11.447281, P, D, -0.691185, 1.976500, -1.999154, 0.138794, -0.050072
133, 5, MATTY-POTTS, MICHAEL-BRACEWELL, L, 79.400, 11.22, -0.49, 0.17, 1.56, 0.54, -0.72, 0, 0.000, 0.000, 15:56:11, 2022/06/11, -0.597718, 11.039249, -16.257731, -12.951059, P, D, -0.957017, 1.923854, 1.052900, 1.507440, 0.021708
133, 6, MATTY-POTTS, MICHAEL-BRACEWELL, L, 80.200, 11.91, -0.63, -0.27, 1.48, -0.73, 0.14, 0, 0.000, 0.000, 15:57:04, 2022/06/11, -0.520040, 10.223151, -17.352768, -15.202789, N, N, -0.843906, 1.958259, -2.845073, 4.545148, -0.046530
134, 1, JAMES-ANDERSON, DARYL-MITCHELL, R, 80.541, 5.96, -0.67, -0.56, 0.84, -1.00, 1.23, 0, 0.000, 0.000, 15:58:07, 2022/06/11, -0.695560, 9.212000, -12.070200, -6.650375, N, N, -0.753490, 2.101725, -1.697739, 2.093514, -0.112595
134, 2, JAMES-ANDERSON, DARYL-MITCHELL, R, 79.194, 9.03, -0.82, -0.85, 1.25, -1.27, 0.97, 0, 0.000, 0.000, 15:58:42, 2022/06/11, -0.675421, 10.486576, -13.826726, -10.030658, N, N, -0.725504, 2.037556, -2.591608, 3.207413, -0.100384
134, 3, JAMES-ANDERSON, DARYL-MITCHELL, R, 78.593, 7.25, -0.84, -1.01, 0.90, -1.35, -0.45, 0, 0.000, 0.000, 15:59:18, 2022/06/11, -0.630693, 8.904841, -12.798926, -7.557757, N, N, -0.793323, 2.054740, -2.352155, 1.710240, -0.129161
134, 4, JAMES-ANDERSON, DARYL-MITCHELL, R, 78.542, 6.93, -0.65, -0.88, 0.78, -2.55, -0.87, 0, 0.000, 0.000, 15:59:51, 2022/06/11, -0.592571, 8.081693, -12.270151, -7.597076, N, N, -0.706332, 2.063537, -4.668556, 2.596962, -0.257493
134, 5, JAMES-ANDERSON, DARYL-MITCHELL, R, 81.984, 6.02, -0.73, -0.65, 0.77, -2.03, 1.09, 0, 0.000, 0.000, 16:00:23, 2022/06/11, -0.659363, 8.475070, -11.693188, -7.004722, N, N, -0.872839, 2.088915, -3.580519, 3.013837, -0.225666
134, 6, JAMES-ANDERSON, DARYL-MITCHELL, R, 80.795, 7.27, -0.76, -1.01, 0.98, -2.04, -0.43, 0, 0.000, 0.000, 16:00:57, 2022/06/11, -0.673343, 9.613280, -12.507365, -8.033995, N, N, -0.685044, 2.066593, -3.789931, 2.670354, -0.194550
135, 1, MATTY-POTTS, MICHAEL-BRACEWELL, L, 83.355, 7.62, -0.38, -0.15, 1.01, -0.65, 0.26, 0, 0.000, 0.000, 16:01:46, 2022/06/11, -0.684822, 9.345997, -12.332230, -8.539366, P, D, -0.729078, 2.034358, -1.647134, 3.439135, -0.075060
135, 2, MATTY-POTTS, MICHAEL-BRACEWELL, L, 80.100, 11.45, -0.60, -0.13, 1.54, -1.09, -0.40, 1, -58.000, -55.000, 16:02:21, 2022/06/11, -0.561934, 10.967384, -16.912067, -13.409499, P, A, -0.985406, 1.941880, -3.914039, 0.600587, -0.076167
135, 3, MATTY-POTTS, DARYL-MITCHELL, R, 78.830, 12.28, -0.60, -0.20, 1.87, -2.96, -0.40, 0, 0.000, 0.000, 16:02:56, 2022/06/11, -0.560112, 12.966787, -20.716565, -18.806549, P, A, -1.002831, 2.142823, -9.453541, 6.168798, -0.167947
135, 4, MATTY-POTTS, DARYL-MITCHELL, R, 82.196, 12.32, -0.57, -0.20, 1.90, -0.33, 0.33, 1, -51.000, 142.000, 16:03:31, 2022/06/11, -0.588756, 12.306495, -17.737226, -15.488325, P, A, -0.809503, 1.883876, -1.552683, 3.816666, -0.022952
135, 5, MATTY-POTTS, MICHAEL-BRACEWELL, L, 81.379, 5.94, -0.22, -0.15, 0.66, -4.04, 0.64, 0, 0.000, 0.000, 16:04:07, 2022/06/11, -0.592192, 7.680637, -11.915787, -6.508028, P, A, -0.687181, 2.050296, -7.166786, 1.855487, -0.461249
135, 6, MATTY-POTTS, MICHAEL-BRACEWELL, L, 82.253, 7.14, -0.14, -0.06, 0.80, -3.13, -0.36, 1, -78.000, -77.000, 16:04:42, 2022/06/11, -0.583974, 8.128393, -12.658496, -7.364872, P, A, -0.711104, 2.024021, -6.374343, 1.073683, -0.331698
136, 1, JAMES-ANDERSON, MICHAEL-BRACEWELL, L, 79.708, 6.74, 0.81, 0.92, 1.04, 2.68, 1.00, 0, 0.000, 0.000, 16:05:58, 2022/06/11, -0.710306, 10.283335, -13.060735, -6.758653, N, N, 1.102004, 2.087854, 5.019688, -0.297921, 0.285337
136, 2, JAMES-ANDERSON, MICHAEL-BRACEWELL, L, 82.689, 6.75, 0.73, 0.82, 0.94, 2.96, 1.10, 0, 0.000, 0.000, 16:06:32, 2022/06/11, -0.683950, 9.354506, -12.487493, -7.043582, N, N, 1.133462, 2.053650, 5.929223, 0.789597, 0.318524
136, 3, JAMES-ANDERSON, MICHAEL-BRACEWELL, L, 80.591, 6.70, 0.68, 0.62, 0.97, 3.67, -0.47, 0, 0.000, 0.000, 16:07:07, 2022/06/11, -0.691097, 9.817055, -12.542798, -6.914786, N, N, 1.069288, 2.055712, 7.073660, 0.665177, 0.391428
136, 4, JAMES-ANDERSON, MICHAEL-BRACEWELL, L, 81.241, 7.76, 0.55, 0.45, 1.21, 1.42, 1.43, 0, 0.000, 0.000, 16:07:44, 2022/06/11, -0.716181, 10.682211, -13.336614, -8.114532, N, N, 1.091870, 2.068900, 3.370410, 0.495770, 0.153297
136, 5, JAMES-ANDERSON, MICHAEL-BRACEWELL, L, 82.991, 6.31, 0.51, 0.51, 0.68, 3.29, 0.98, -1, 0.000, 0.000, 16:08:21, 2022/06/11, -0.542650, 7.375711, -12.292946, -6.541828, E, D, 1.081530, 2.066030, 6.309037, 0.752153, 0.372835
136, 6, JAMES-ANDERSON, KYLE-JAMIESON, R, 84.275, 0.72, -0.02, 0.03, 0.11, 2.75, 0.00, 1, -75.000, 110.000, 16:11:06, 2022/06/11, -0.650000, 7.205881, -10.469454, -3.258959, P, D, -0.706585, 2.086927, 3.074914, 1.759651, 0.380456
137, 1, MATTY-POTTS, KYLE-JAMIESON, R, 84.594, 5.67, -0.23, -0.07, 0.69, -0.60, -0.31, 0, 0.000, 0.000, 16:12:21, 2022/06/11, -0.673107, 7.976506, -11.087976, -6.972218, P, D, -0.727785, 2.056509, -1.418201, 3.878499, -0.089635
137, 2, MATTY-POTTS, KYLE-JAMIESON, R, 81.416, 11.95, -0.62, -0.07, 2.07, -1.36, 1.16, 4, -127.000, 76.000, 16:12:50, 2022/06/11, -0.625581, 13.042711, -17.344025, -14.815445, E, A, -0.851064, 1.932407, -4.978729, 3.185877, -0.082113
137, 3, MATTY-POTTS, KYLE-JAMIESON, R, 80.738, 12.64, -0.49, 0.33, 2.01, 0.06, 0.30, 0, 0.000, 0.000, 16:13:33, 2022/06/11, -0.561588, 12.380832, -18.825027, -17.124686, N, N, -0.850505, 1.934649, -0.348630, 5.774290, -0.004665
137, 4, MATTY-POTTS, KYLE-JAMIESON, R, 79.161, 9.77, -0.55, -0.46, 1.14, -0.95, -0.59, 4, 32.000, -137.000, 16:14:10, 2022/06/11, -0.577780, 9.461375, -14.558282, -10.931099, P, A, -0.785188, 1.993894, -2.547945, 2.555659, -0.078931
137, 5, MATTY-POTTS, KYLE-JAMIESON, R, 83.148, 6.55, 0.36, 0.11, 0.70, -0.00, 0.16, 0, 0.000, 0.000, 16:14:52, 2022/06/11, -0.585437, 7.572200, -11.958853, -7.544357, M, D, 0.830731, 2.065341, 0.359903, 2.988023, 0.020141
137, 6, MATTY-POTTS, KYLE-JAMIESON, R, 82.600, 10.14, 0.74, 0.47, 1.82, 0.16, -0.39, 0, 0.000, 0.000, 16:15:27, 2022/06/11, -0.748007, 13.169718, -15.012397, -11.250136, N, N, 0.903548, 1.973594, 0.598085, 1.605651, 0.016536
138, 1, JAMES-ANDERSON, DARYL-MITCHELL, R, 79.497, 5.04, -0.48, -0.47, 0.66, -0.64, -0.50, 1, 20.000, -93.000, 16:16:55, 2022/06/11, -0.639481, 8.193806, -11.717232, -5.700439, P, A, -0.708181, 2.096251, -1.104523, 1.836078, -0.085775
138, 2, JAMES-ANDERSON, KYLE-JAMIESON, R, 82.546, 6.10, 0.15, 0.45, 0.76, -0.61, -0.56, 4, -135.000, 53.000, 16:17:56, 2022/06/11, -0.645473, 8.187502, -11.627040, -7.104305, E, A, -0.630099, 2.091124, -1.635889, 3.218498, -0.101167
138, 3, JAMES-ANDERSON, KYLE-JAMIESON, R, 81.210, 7.67, -0.46, -0.43, 0.88, -0.62, -1.03, 0, 0.000, 0.000, 16:18:45, 2022/06/11, -0.589831, 8.402829, -12.768289, -8.295465, N, N, -0.759348, 2.056390, -1.466411, 2.327232, -0.069512
138, 4, JAMES-ANDERSON, KYLE-JAMIESON, R, 79.200, 11.97, -0.66, -0.47, 2.23, -0.19, 0.81, 0, 0.000, 0.000, 16:19:26, 2022/06/11, -0.666053, 13.936168, -18.571320, -15.285990, N, N, -0.680035, 1.990005, -0.638500, 0.912094, -0.011072
138, 5, JAMES-ANDERSON, DARYL-MITCHELL, R, 80.838, 7.91, -0.62, -0.87, 0.91, -2.19, -0.69, 0, 0.000, 0.000, 16:20:05, 2022/06/11, -0.609987, 8.565432, -12.706949, -8.785429, N, N, -0.634653, 2.052932, -4.329487, 3.447647, -0.200830
138, 6, JAMES-ANDERSON, DARYL-MITCHELL, R, 80.513, 5.44, -0.25, -0.28, 0.53, -2.26, -0.48, 0, 0.000, 0.000, 16:20:40, 2022/06/11, -0.526792, 6.349578, -11.160103, -6.266626, P, A, -0.558805, 2.054973, -3.733447, 3.261722, -0.269614
139, 1, STUART-BROAD, KYLE-JAMIESON, R, 82.604, 9.88, -0.28, 0.25, 1.27, -0.40, 0.67, 1, -17.000, 134.000, 16:22:24, 2022/06/11, -0.606995, 9.915351, -14.664389, -11.119634, P, A, -0.654186, 1.994335, -1.460852, 2.277193, -0.041829
139, 2, STUART-BROAD, DARYL-MITCHELL, R, 83.252, 11.47, -0.41, -0.00, 1.58, -0.69, -0.92, 1, -81.000, 130.000, 16:23:11, 2022/06/11, -0.537324, 10.898142, -18.202874, -13.822790, P, A, -0.808294, 2.040383, -2.670270, -2.302324, -0.051853
139, 3, STUART-BROAD, KYLE-JAMIESON, R, 82.405, 11.39, -0.38, 0.12, 1.89, -1.31, 1.32, -1, 0.000, 0.000, 16:23:58, 2022/06/11, -0.652935, 12.392844, -16.334717, -13.922652, E, A, -0.735705, 1.963300, -4.859198, 3.908199, -0.089499
139, 4, STUART-BROAD, TIM-SOUTHEE, R, 79.700, 11.34, -0.60, -0.48, 1.54, 1.03, -0.65, 4, -99.000, -117.000, 16:27:56, 2022/06/11, -0.604940, 10.629667, -15.371153, -14.023391, P, A, -0.689416, 1.948318, 3.179101, 7.743667, 0.061336
139, 5, STUART-BROAD, TIM-SOUTHEE, R, 80.400, 11.70, -0.38, -0.12, 1.72, -1.25, -0.73, 0, 0.000, 0.000, 16:28:44, 2022/06/11, -0.600793, 11.747461, -16.781516, -14.468446, P, D, -0.679223, 1.927206, -4.509594, 4.284926, -0.080687
139, 6, STUART-BROAD, TIM-SOUTHEE, R, 84.173, 10.84, -0.31, 0.26, 1.53, 0.06, -0.55, -1, 0.000, 0.000, 16:29:21, 2022/06/11, -0.595314, 10.884511, -16.275486, -12.176978, E, A, -0.771042, 1.959470, -0.403838, -0.623981, -0.009047
140, 1, JACK-LEACH, DARYL-MITCHELL, R, 52.449, 6.70, -0.52, -0.66, 1.13, 1.14, -3.40, 2, -56.000, -100.000, 16:32:12, 2022/06/11, -0.680116, 15.183423, -18.185976, -2.315600, P, A, -0.849856, 2.156789, 0.749287, -1.920969, 0.101768
140, 2, JACK-LEACH, DARYL-MITCHELL, R, 51.808, 3.38, -0.15, -0.09, 0.67, 1.83, -2.46, 1, 100.000, 48.000, 16:32:40, 2022/06/11, -0.619814, 13.264248, -18.131090, 1.313685, P, A, -0.798258, 2.204826, 0.871724, -0.886699, 0.204495
140, 3, JACK-LEACH, MATT-HENRY, R, 50.971, 5.48, -0.52, -0.72, 0.82, 0.92, -3.84, -1, 0.000, 0.000, 16:33:32, 2022/06/11, -0.572962, 13.426942, -18.271300, -0.567124, P, A, -0.807698, 2.167632, 0.538115, -1.907197, 0.090365
140, 4, JACK-LEACH, TRENT-BOULT, R, 51.244, 4.02, 0.05, 0.17, 0.59, 1.30, -2.13, 0, 0.000, 0.000, 16:35:51, 2022/06/11, -0.515505, 10.720544, -17.859286, 0.792904, P, A, -0.722253, 2.160447, 0.579270, -1.079835, 0.122466
140, 5, JACK-LEACH, TRENT-BOULT, R, 52.756, 5.19, -0.05, 0.08, 0.64, 2.09, -2.46, 4, 111.000, 93.000, 16:36:14, 2022/06/11, -0.545591, 10.690574, -16.877921, -1.570032, P, A, -0.680848, 2.159102, 1.214901, -0.130188, 0.210104
140, 6, JACK-LEACH, TRENT-BOULT, R, 52.926, 5.43, -0.24, -0.06, 0.48, 2.53, -1.32, 0, 0.000, 0.000, 16:37:06, 2022/06/11, -0.465406, 8.475434, -16.512377, -2.013639, P, D, -0.655689, 2.139328, 1.614822, 0.171766, 0.267122
141, 1, STUART-BROAD, DARYL-MITCHELL, R, 82.625, 9.72, -0.24, 0.19, 1.18, 0.28, -0.57, 0, 0.000, 0.000, 16:38:38, 2022/06/11, -0.576831, 8.982361, -14.881592, -10.586562, P, A, -0.651586, 1.994065, 0.276302, 0.678512, 0.008439
141, 2, STUART-BROAD, DARYL-MITCHELL, R, 81.500, 11.71, -0.36, 0.10, 1.76, 1.93, -1.30, 0, 0.000, 0.000, 16:39:18, 2022/06/11, -0.620818, 10.711720, -17.193609, -15.730273, P, A, -0.632978, 2.014794, 5.692204, 7.481401, 0.106024
141, 3, STUART-BROAD, DARYL-MITCHELL, R, 81.500, 11.73, -0.50, 0.44, 1.74, -0.31, -0.39, 4, -93.000, 108.000, 16:40:01, 2022/06/11, -0.576352, 10.733007, -18.301678, -14.095036, P, A, -1.037865, 1.964778, -1.689106, -1.900276, -0.031332
141, 4, STUART-BROAD, DARYL-MITCHELL, R, 83.052, 7.25, 0.42, 0.32, 0.84, 0.39, 1.19, 0, 0.000, 0.000, 16:40:46, 2022/06/11, -0.641486, 7.880348, -11.933442, -7.586238, M, D, 0.896266, 1.958352, 1.142060, 2.656624, 0.057026
141, 5, STUART-BROAD, DARYL-MITCHELL, R, 80.083, 12.66, 0.60, 0.24, 1.91, 0.01, 1.72, 0, 0.000, 0.000, 16:41:35, 2022/06/11, -0.536616, 11.031821, -21.063990, -16.714101, N, N, 0.918347, 1.976463, 0.494294, -3.883416, 0.007266
141, 6, STUART-BROAD, DARYL-MITCHELL, R, 82.500, 4.39, 0.25, 0.09, 0.50, 1.08, 0.40, 0, 0.000, 0.000, 16:42:29, 2022/06/11, -0.618056, 6.826677, -10.574436, -5.434571, M, A, 0.965950, 1.993460, 2.274525, 2.496166, 0.168315
142, 1, JACK-LEACH, TRENT-BOULT, R, 50.259, 4.48, -0.28, -0.25, 0.70, 1.59, -2.57, 4, 90.000, 89.000, 16:43:54, 2022/06/11, -0.562350, 11.960330, -18.150792, 0.284646, P, A, -0.809256, 2.189477, 0.826301, -1.109927, 0.166844
142, 2, JACK-LEACH, TRENT-BOULT, R, 58.600, 5.80, -0.71, -0.80, 0.78, 1.16, -2.05, 0, 0.000, 0.000, 16:44:30, 2022/06/11, -0.426658, 11.164508, -14.327677, -7.008021, M, D, -0.841897, 2.383175, 2.257497, -3.761211, 0.120652
142, 3, JACK-LEACH, TRENT-BOULT, R, 52.229, 5.67, -0.52, -0.52, 0.96, 0.35, -1.59, 0, 0.000, 0.000, 16:44:59, 2022/06/11, -0.651877, 13.442837, -17.832636, -1.108058, M, A, -0.843740, 2.149445, 0.144692, -1.366142, 0.023637
142, 4, JACK-LEACH, TRENT-BOULT, R, 52.336, 5.39, -0.21, -0.33, 0.88, 0.80, -4.17, 0, 0.000, 0.000, 16:46:23, 2022/06/11, -0.621847, 13.128480, -17.811136, -0.884635, P, D, -0.808497, 2.161700, 0.365590, -1.275595, 0.062225
142, 5, JACK-LEACH, TRENT-BOULT, R, 53.380, 6.36, -0.42, -0.55, 0.72, 1.47, -3.34, 0, 0.000, 0.000, 16:46:56, 2022/06/11, -0.544831, 10.991074, -17.464107, -2.606884, P, D, -0.732815, 2.159402, 1.006031, -1.140623, 0.140129
